timestamp,symbol,price,pred_15m,pred_1h
2025-11-27 18:14:00+00:00,ETHUSDT,3020.74,0.946851909160614,0.9487927159744236
2025-11-27 18:14:00+00:00,SOLUSDT,141.86,0.8768262267112732,0.5213671922683716
2025-11-27 18:14:00+00:00,AVAXUSDT,15.11,0.9138873611460496,0.9817825151825365
2025-11-27 18:14:00+00:00,XRPUSDT,2.2078,0.912792466063815,0.9620984792709351
2025-11-27 18:15:00+00:00,BTCUSDT,91423.69,0.8238174915313721,0.8443527221679688
2025-11-27 18:15:00+00:00,ETHUSDT,3022.1,0.9106143116950989,0.9409041198017865
2025-11-27 18:15:00+00:00,SOLUSDT,141.9,0.867088258266449,0.4699689745903015
2025-11-27 18:15:00+00:00,AVAXUSDT,15.1,0.9569683767336042,0.9975122136065511
2025-11-27 18:15:00+00:00,XRPUSDT,2.2092,0.8737616539001465,0.962164569273605
2025-11-27 18:16:00+00:00,BTCUSDT,91435.98,0.8168671131134033,0.8528201580047607
2025-11-27 18:16:00+00:00,ETHUSDT,3023.74,0.9290798306465149,0.9291667878803193
2025-11-27 18:16:00+00:00,SOLUSDT,141.99,0.8629351258277893,0.4644797444343567
2025-11-27 18:16:00+00:00,AVAXUSDT,15.09,0.9799664950282084,0.9980975564435118
2025-11-27 18:16:00+00:00,XRPUSDT,2.21,0.8370052576065063,0.9663500281021433
2025-11-27 18:17:00+00:00,BTCUSDT,91453.09,0.7841549515724182,0.8209053874015808
2025-11-27 18:17:00+00:00,ETHUSDT,3025.87,0.8967807292938232,0.9080160067091761
2025-11-27 18:17:00+00:00,SOLUSDT,142.28,0.8185926079750061,0.7610164284706116
2025-11-27 18:17:00+00:00,AVAXUSDT,15.11,0.9340502698296607,0.9869006350523098
2025-11-27 18:17:00+00:00,XRPUSDT,2.2121,0.745359904550587,0.9392001171628281
2025-11-27 18:18:00+00:00,BTCUSDT,91430.48,0.8145409822463989,0.8444779515266418
2025-11-27 18:18:00+00:00,ETHUSDT,3024.59,0.8956987261772156,0.906887196472337
2025-11-27 18:18:00+00:00,SOLUSDT,142.2,0.698753297328949,0.7294957637786865
2025-11-27 18:18:00+00:00,AVAXUSDT,15.09,0.9750687371679239,0.994807219437973
2025-11-27 18:18:00+00:00,XRPUSDT,2.211,0.7855951189994812,0.9427297790394766
2025-11-27 18:19:00+00:00,BTCUSDT,91469.28,0.8227274417877197,0.7658886313438416
2025-11-27 18:19:00+00:00,ETHUSDT,3026.28,0.883151113986969,0.8961677234072719
2025-11-27 18:19:00+00:00,SOLUSDT,142.14,0.8513830304145813,0.5694044232368469
2025-11-27 18:19:00+00:00,AVAXUSDT,15.1,0.9409118643125443,0.9848136959541494
2025-11-27 18:19:00+00:00,XRPUSDT,2.2109,0.8281487226486206,0.9351047289007663
2025-11-27 18:20:00+00:00,BTCUSDT,91454.35,0.7899101972579956,0.836175262928009
2025-11-27 18:20:00+00:00,ETHUSDT,3025.95,0.9274287819862366,0.8838547628819455
2025-11-27 18:20:00+00:00,SOLUSDT,142.13,0.9150136113166809,0.7402730584144592
2025-11-27 18:20:00+00:00,AVAXUSDT,15.1,0.9386732760803081,0.9929420719760331
2025-11-27 18:20:00+00:00,XRPUSDT,2.2117,0.7862287668619787,0.9367948170717926
2025-11-27 18:21:00+00:00,BTCUSDT,91463.78,0.8312960267066956,0.827316403388977
2025-11-27 18:21:00+00:00,ETHUSDT,3027.28,0.9073439240455627,0.9342538152355672
2025-11-27 18:21:00+00:00,SOLUSDT,142.14,0.9114426970481873,0.7767719626426697
2025-11-27 18:21:00+00:00,AVAXUSDT,15.11,0.7930632860885298,0.9906214997627404
2025-11-27 18:21:00+00:00,XRPUSDT,2.2124,0.752932007361553,0.9477175942921765
2025-11-27 18:22:00+00:00,BTCUSDT,91450.0,0.8221402168273926,0.8664405345916748
2025-11-27 18:22:00+00:00,ETHUSDT,3025.84,0.9421285390853882,0.9286488354212942
2025-11-27 18:22:00+00:00,SOLUSDT,142.02,0.9190025925636292,0.7755348682403564
2025-11-27 18:22:00+00:00,AVAXUSDT,15.1,0.9136446980068996,0.9927346702055815
2025-11-27 18:22:00+00:00,XRPUSDT,2.2107,0.8744832873344421,0.9628110367198884
2025-11-27 18:23:00+00:00,BTCUSDT,91356.35,0.8070788979530334,0.9008194208145142
2025-11-27 18:23:00+00:00,ETHUSDT,3022.54,0.9239016771316528,0.9616901707642308
2025-11-27 18:23:00+00:00,SOLUSDT,141.91,0.9259642958641052,0.7199211120605469
2025-11-27 18:23:00+00:00,AVAXUSDT,15.09,0.9017068327757385,0.9906688774195977
2025-11-27 18:23:00+00:00,XRPUSDT,2.2083,0.8600431832452586,0.9741624886644102
2025-11-27 18:24:00+00:00,BTCUSDT,91409.98,0.8448891043663025,0.8188785372898009
2025-11-27 18:24:00+00:00,ETHUSDT,3024.18,0.8837808966636658,0.9323458697465843
2025-11-27 18:24:00+00:00,SOLUSDT,141.94,0.9210199117660522,0.7496130466461182
2025-11-27 18:24:00+00:00,AVAXUSDT,15.1,0.9030185451788282,0.993208491845202
2025-11-27 18:24:00+00:00,XRPUSDT,2.2104,0.8753995299339294,0.9626891016960144
2025-11-27 18:25:00+00:00,BTCUSDT,91423.62,0.7868291139602661,0.8317142625007504
2025-11-27 18:25:00+00:00,ETHUSDT,3025.08,0.9019816517829895,0.9384058558968437
2025-11-27 18:25:00+00:00,SOLUSDT,142.06,0.8540494144789623,0.624108612537384
2025-11-27 18:25:00+00:00,AVAXUSDT,15.11,0.8233925015937922,0.9952147152588975
2025-11-27 18:25:00+00:00,XRPUSDT,2.211,0.8195441961288452,0.9663311839103699
2025-11-27 18:26:00+00:00,BTCUSDT,91491.43,0.8416844606399536,0.753509521484375
2025-11-27 18:26:00+00:00,ETHUSDT,3027.37,0.9279484152793884,0.9117897202336078
2025-11-27 18:26:00+00:00,SOLUSDT,142.22,0.7486333250999451,0.6334384083747864
2025-11-27 18:26:00+00:00,AVAXUSDT,15.11,0.8597450502894004,0.9940150036778498
2025-11-27 18:26:00+00:00,XRPUSDT,2.2137,0.7883182673890091,0.9344996787834862
2025-11-27 18:27:00+00:00,BTCUSDT,91468.0,0.8391891717910767,0.7802616953849792
2025-11-27 18:27:00+00:00,ETHUSDT,3023.88,0.8786228895187378,0.9334820273672566
2025-11-27 18:27:00+00:00,SOLUSDT,142.1,0.800242006778717,0.5787597894668579
2025-11-27 18:27:00+00:00,AVAXUSDT,15.11,0.9195645643757708,0.9929803645652446
2025-11-27 18:27:00+00:00,XRPUSDT,2.2124,0.7854425476632928,0.9408910366402436
2025-11-27 18:28:00+00:00,BTCUSDT,91441.44,0.8550739288330078,0.8246127113843286
2025-11-27 18:28:00+00:00,ETHUSDT,3021.88,0.9229937195777893,0.9466342515737045
2025-11-27 18:28:00+00:00,SOLUSDT,142.11,0.8263844847679138,0.5388997197151184
2025-11-27 18:28:00+00:00,AVAXUSDT,15.11,0.9260734471133324,0.9920138806291949
2025-11-27 18:28:00+00:00,XRPUSDT,2.2139,0.7354746590299643,0.9390773777167943
2025-11-27 18:29:00+00:00,BTCUSDT,91419.13,0.8414720296859741,0.81584632396698
2025-11-27 18:29:00+00:00,ETHUSDT,3022.29,0.9473165273666382,0.9559839199814774
2025-11-27 18:29:00+00:00,SOLUSDT,142.06,0.8962046504020691,0.6328763365745544
2025-11-27 18:29:00+00:00,AVAXUSDT,15.11,0.926054132723098,0.993037717866158
2025-11-27 18:29:00+00:00,XRPUSDT,2.213,0.7854264378547668,0.9384524058209801
2025-11-27 18:30:00+00:00,BTCUSDT,91423.71,0.8425748944282532,0.8542513251304626
2025-11-27 18:30:00+00:00,ETHUSDT,3022.98,0.9558200836181641,0.9350688086898952
2025-11-27 18:30:00+00:00,SOLUSDT,142.14,0.8437210321426392,0.6121038794517517
2025-11-27 18:30:00+00:00,AVAXUSDT,15.11,0.8666180611448424,0.9933249890719597
2025-11-27 18:30:00+00:00,XRPUSDT,2.2133,0.8541392087936401,0.9387764001088881
2025-11-27 18:31:00+00:00,BTCUSDT,91393.0,0.7869421243667603,0.8932645320892334
2025-11-27 18:31:00+00:00,ETHUSDT,3021.91,0.9475142359733582,0.9559706892622075
2025-11-27 18:31:00+00:00,SOLUSDT,142.1,0.9227899794098107,0.7380949854850769
2025-11-27 18:31:00+00:00,AVAXUSDT,15.1,0.9703118038901432,0.9976493804614754
2025-11-27 18:31:00+00:00,XRPUSDT,2.2128,0.8900336623191833,0.9540936350822449
2025-11-27 18:32:00+00:00,BTCUSDT,91413.95,0.7855254411697388,0.8741646409034729
2025-11-27 18:32:00+00:00,ETHUSDT,3021.92,0.9674521088600159,0.9533761718472427
2025-11-27 18:32:00+00:00,SOLUSDT,142.12,0.9337340593338013,0.8000885844230652
2025-11-27 18:32:00+00:00,AVAXUSDT,15.11,0.9511435431284438,0.9972268362994566
2025-11-27 18:32:00+00:00,XRPUSDT,2.2141,0.870690107345581,0.9282148097753781
2025-11-27 18:33:00+00:00,BTCUSDT,91398.06,0.6435841917991638,0.8991449475288391
2025-11-27 18:33:00+00:00,ETHUSDT,3021.44,0.9662971496582031,0.9556222779241982
